id,installation_id,facility_id,system_id,requesting_organization,work_category,room_area,impacts_mission,status,priority,trade,request_datetime,completion_datetime,problem_description,requested_action,actions_taken
89f999c3-6604-4bf6-a534-72866302e63c,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,True,Completed,Routine,Fire Protection,1996-06-21 00:59:04.000000,1997-01-15 00:59:04.000000,Battery-backed exit sign XS-2 is degraded: battery is failed; sign is inoperable on loss of power. Work scope: utility interface; verify valves/breakers are returned to normal position.,Replace exit sign battery/fixture as required. test for required duration and certify operability. Monitor for recurrence of intermittent faults after corrective action.,Inspected the equipment and confirmed the degraded condition on Battery-backed exit sign XS-2. Replaced the termination hardware as required and verified correct installation. Performed required testing and documented results for certification/records. Verified stable operation and normal indications after corrective actions.
0811a96f-a7fd-4f0f-8a98-f69b2a5532c3,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J1,,,True,Completed,Maintenance,Fire Protection,1976-03-09 07:13:14.000000,1976-04-13 07:13:14.000000,Electrical PM due for Lighting controls schedule review; indicators include zones drifting from programmed schedules. Work scope: utility plant support; document pressures/temps/amps as applicable.,Review lighting control schedules. adjust programming and verify zones respond correctly. Document as-left plant parameters to confirm utility stability.,Performed scheduled preventive maintenance per site procedure on affected equipment. PM was completed and readings were recorded; equipment left in service.
05a0bf37-8206-4a5f-a170-8af326d993ef,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,False,Completed,Routine,HVAC,1964-11-15 13:27:13.000000,1965-01-28 13:27:13.000000,HVAC PM due for Exhaust fan EF-7; condition indicates vibration is elevated but equipment remains operable. Work scope: utility distribution support; verify alarms cleared.,Perform vibration check and tighten mounting hardware. lubricate as applicable and document readings. Confirm pressures/temperatures/alarms are within tolerance after restoration.,Executed preventive maintenance tasks and recorded as-found readings on affected equipment. Verified all checks passed and equipment returned to normal service.
de5be70f-a3ac-4304-81e9-8c0ca75a599b,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J6,,,False,Approved,Urgent,Structural,2025-12-23 13:26:37.207666,,Crankcase breather is degraded: breather is clogged; pressure buildup risk. Work scope: utility corridor/service space; confirm readings within tolerance after repairs.,Inspect and service breather. clean/replace element and verify normal crankcase pressure. Verify control valves/breakers are returned to normal position and tagged as required.,
215b0f17-03dd-441a-abf4-ee5dd5d814ae,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J6,,,False,In Progress,Routine,Electrical,2026-01-21 09:57:52.207679,,Control panel label set condition is degraded; labels are faded; not legible for operators. Work scope: utility corridor/service space; confirm readings within tolerance after repairs.,Replace/update labels. verify legibility and correctness. Verify control valves/breakers are returned to normal position and tagged as required.,
7aaf4110-1fe7-48cf-bdd5-030a0dcdbad0,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J5,,,False,Completed,Urgent,Fire Protection,2018-06-02 15:15:35.000000,2019-03-02 15:15:35.000000,example text,example text,example text
35559746-a38a-457c-939f-d7aac6109928,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J1,,,False,Completed,Routine,HVAC,1949-07-26 03:35:21.000000,1949-10-04 03:35:21.000000,example text,example text,example text
99362f75-7829-4b92-b710-8fe8a868abc9,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J4,,,False,Completed,Routine,Fire Protection,2021-04-28 18:59:42.000000,2021-09-25 18:59:42.000000,Exterior wall pack WP-3 shows degraded condition; lens is cracked; moisture intrusion risk and reduced output. Work scope: utility service infrastructure; verify isolation points and restore service promptly.,Replace damaged lens/fixture as required. verify weatherproofing and lighting output. Coordinate any required outages and restore utility service promptly.,Inspected the reported discrepancy and verified the as-found condition on Exterior wall pack WP-3. Replaced the receptacle device as required and verified correct installation. Verified normal operation and cleaned up the work area.
65a594d1-7ebe-425e-957b-232319ea5869,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J2,,,False,Completed,Emergency,Fire Protection,1972-09-29 07:37:32.000000,1973-05-28 07:37:32.000000,example text,example text,example text
0949c009-affa-4ab8-b5e1-94f318f02093,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J1,,,True,In Progress,Maintenance,Structural,2025-11-17 10:15:15.207748,,Battery terminal covers condition is degraded; covers are missing; safety concern for exposed terminals. Work scope: utility service infrastructure; verify isolation points and restore service promptly.,Install battery terminal covers. verify terminals protected. Coordinate any required outages and restore utility service promptly.,
e310f601-dbe9-43a8-b515-4478e6a95957,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,True,Submitted,Routine,Fire Protection,2026-03-24 09:02:37.207761,,HVAC PM due for CHW Pump P-3; condition indicates bearing temperature readings are anomalous versus last PM. Work scope: utility interface; verify valves/breakers are returned to normal position.,Inspect bearings and lubrication. lubricate per OEM and verify temperatures normalize. Monitor for recurrence of intermittent faults after corrective action.,
62797293-17dc-4cd5-b4b6-c0a86ef8c471,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J1,,,True,Approved,Routine,HVAC,2026-02-07 20:20:16.207774,,Switch SW-14 shows degraded condition; switch is worn with intermittent fault when toggled. Work scope: utility interface; verify valves/breakers are returned to normal position.,Inspect switch contacts. replace worn switch and verify normal operation. Monitor for recurrence of intermittent faults after corrective action.,
f2674100-e7db-459b-8a0c-03316d7e4845,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J5,,,False,Completed,Routine,HVAC,2024-03-01 21:04:11.000000,2024-10-25 21:04:11.000000,Electrical PM due for Grounding system continuity verification; indicators include corrosion observed at one bonding point. Work scope: utility reliability action; monitor for intermittent fault recurrence.,Inspect grounding/bonding connections. clean corrosion and verify continuity within tolerance. Verify isolation points are returned to normal lineup and document readings.,Performed scheduled preventive maintenance per site procedure on affected equipment. Completed visual inspection and confirmed the as-found condition matched the report. Cleaned the affected components and verified proper operation. Completed functional verification and updated maintenance records.
874bfa9e-3907-439c-9f85-19ce1724d763,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J6,,,True,Completed,Maintenance,HVAC,2011-10-23 05:33:59.000000,2012-02-20 05:33:59.000000,Structural PM due for Interior ceiling grid walk-through; indicators include intermittent tile displacement observed. Work scope: utility distribution support; verify alarms cleared.,Inspect ceiling grid and supports. secure loose components and document. Confirm pressures/temperatures/alarms are within tolerance after restoration.,Executed preventive maintenance tasks and recorded as-found readings on affected equipment. Completed visual inspection and confirmed the as-found condition matched the report. Documented as-left condition and verified systems within tolerance.
5a88cfca-471d-4720-9591-f35dcdfadf30,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J6,,,False,In Progress,Emergency,Structural,2026-03-04 04:13:04.207817,,Badge printer workstation is degraded: workstation has intermittent fault and cannot reliably print badges. Work scope: utility corridor/service space; confirm readings within tolerance after repairs.,Troubleshoot workstation faults and connections. restore badge printing capability and perform functional check. Verify control valves/breakers are returned to normal position and tagged as required.,
542248f3-1249-4774-9499-574337232081,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J5,,,True,Completed,Routine,Plumbing,1974-05-20 15:47:07.000000,1975-05-19 15:47:07.000000,Plumbing PM due for Water heater WH-2 flushing; indicators include sediment buildup indicators noted. Work scope: utility corridor/service space; confirm readings within tolerance after repairs.,Flush water heater to remove sediment. inspect anode as applicable and restore service. Verify control valves/breakers are returned to normal position and tagged as required.,Executed preventive maintenance tasks and recorded as-found readings on affected equipment. Completed visual inspection and confirmed the as-found condition matched the report. Flushed the affected line/component and verified normal flow/operation. Completed functional verification and updated maintenance records.
cceb2c19-9bda-4ef9-bcff-8626f85a66e4,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,True,In Progress,Routine,Plumbing,2026-01-27 19:13:36.207844,,Data closet convenience outlet shows degraded condition; outlet shows minor corrosion on contacts but remains operable. Work scope: utility plant support; document pressures/temps/amps as applicable.,Inspect corrosion and clean/replace receptacle as needed. verify proper tension and operation. Document as-left plant parameters to confirm utility stability.,Performed on-site inspection and minor troubleshooting on Data closet convenience outlet. Completed visual inspection and confirmed the as-found condition matched the report. Replaced the drive cooling fan as required and verified correct installation. Verified normal operation and cleaned up the work area.
7c10a29e-cb96-4b81-92bb-b69d38e5dc31,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J6,,,False,Completed,Routine,Electrical,1956-10-03 12:31:35.000000,1957-04-23 12:31:35.000000,Horn/strobe HS-4 lens condition is degraded; lens is cracked; reduced visibility. Work scope: utility plant support; document pressures/temps/amps as applicable.,Replace damaged lens/device as required. perform functional check. Document as-left plant parameters to confirm utility stability.,Performed on-site inspection and minor troubleshooting on Horn/strobe HS-4 lens condition. Replaced the detector head as required and verified correct installation. Performed functional checks and verified alarms/indications returned to normal. Confirmed deficiency corrected and equipment left in service.
d29c5985-986f-4d36-84cf-2a230dd4eeed,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J5,,,True,In Progress,Routine,Electrical,2026-01-16 17:08:43.207871,,example text,example text,
e4ef2f15-d74e-4eab-a86f-3a36ecdd0f96,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J1,,,True,In Progress,Maintenance,Fire Protection,2025-11-23 07:40:19.207885,,Duct smoke detector SD-5 is degraded: detector is out of tolerance and reports intermittent fault. Work scope: utility plant support; document pressures/temps/amps as applicable.,Inspect detector and sampling tube. clean/replace as required and test to verify proper operation. Document as-left plant parameters to confirm utility stability.,Completed inspection and troubleshooting of the reported issue on Duct smoke detector SD-5. Completed visual inspection and confirmed the as-found condition matched the report. Performed functional checks and verified alarms/indications returned to normal. Performed functional verification and confirmed normal operation.
6b74f6e7-0b24-4978-a550-f2359fab4576,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,False,Approved,Routine,Fire Protection,2026-02-26 16:09:16.207898,,BAS zone temperature sensor ZTS-19 is degraded: sensor is out of calibration and trending 4°F high. Work scope: utility distribution support; verify alarms cleared.,Compare sensor against calibrated reference. calibrate or replace sensor and update BAS scaling. verify trends return to normal. Confirm pressures/temperatures/alarms are within tolerance after restoration.,
1880e17f-0f8b-4778-ac9f-7f2279de4585,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,False,Completed,Routine,Electrical,1972-01-12 22:28:22.000000,1972-06-10 22:28:22.000000,Power Production PM due for ATS transfer test; indicators include transfer time trending longer than baseline. Work scope: utility reliability action; monitor for intermittent fault recurrence.,"Test ATS transfer. verify alarms and timing, and document results. Verify isolation points are returned to normal lineup and document readings.",Conducted PM actions and verified equipment condition on affected equipment. Performed functional checks and verified alarms/indications returned to normal. Verified all checks passed and equipment returned to normal service.
500a7da9-66ac-49a3-95d4-9ebe602c6d9a,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J4,,,True,Approved,Routine,Electrical,2026-03-21 12:57:32.207926,,Exhaust system flex section condition is critical; flex section is failed; smoke/heat detected near exhaust path. Work scope: utility reliability action; monitor for intermittent fault recurrence.,Isolate area and inspect exhaust failure. repair/replace flex section and verify no leaks. perform functional check. Verify isolation points are returned to normal lineup and document readings.,
172d90f1-0e2a-431f-a639-9b0b38ac3ee9,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,True,Completed,Routine,Plumbing,1949-11-02 07:43:29.000000,1949-12-20 07:43:29.000000,Generator battery charger condition is critical; charger is failed; batteries are out of tolerance and starting risk is high. Work scope: utility distribution support; verify alarms cleared.,Inspect charger output and battery condition. replace failed charger/batteries as required and restore charging. test start circuit. Confirm pressures/temperatures/alarms are within tolerance after restoration.,Performed rapid assessment and stabilized the condition on Generator battery charger condition. Completed visual inspection and confirmed the as-found condition matched the report. Performed functional checks and verified alarms/indications returned to normal. Equipment was returned to service; alarms cleared and operation verified within tolerance.
8110a1c3-f734-4931-94b6-6616fa15604a,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J3,,,True,In Progress,Maintenance,Plumbing,2026-01-18 01:17:57.207955,,ATS-1 timer settings is degraded: transfer delays are out of tolerance compared to baseline. Work scope: utility plant support; document pressures/temps/amps as applicable.,Review ATS timing parameters. calibrate settings to required tolerances and test transfer sequence. Document as-left plant parameters to confirm utility stability.,Performed targeted troubleshooting based on the reported symptoms on ATS-1 timer settings. Calibrated applicable controls/sensors and verified readings returned within tolerance. Performed functional checks and verified alarms/indications returned to normal. Verified stable operation and normal indications after corrective actions.
267b75d5-3fc6-46d1-b6d1-49a464fe0380,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J5,,,False,Approved,Maintenance,Electrical,2025-12-29 23:51:10.207968,,example text,example text,
a1fdbf48-55e1-4bf4-bc0c-994d6fa8f91b,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,44fdad9a-e5e0-4845-8856-167ea7afac92,J1,,,False,Completed,Routine,Electrical,1997-06-10 09:20:07.000000,1998-04-26 09:20:07.000000,Duct smoke detector SD-5 is degraded: detector is out of tolerance and reports intermittent fault. Work scope: utility plant support; document pressures/temps/amps as applicable.,Inspect detector and sampling tube. clean/replace as required and test to verify proper operation. Document as-left plant parameters to confirm utility stability.,Completed inspection and troubleshooting of the reported issue on Duct smoke detector SD-5. Completed visual inspection and confirmed the as-found condition matched the report. Performed functional checks and verified alarms/indications returned to normal. Performed functional verification and confirmed normal operation.
6dc2a8eb-f3bd-44df-a721-c0cc7258ff63,585ee945-2b84-4df4-93fc-7c4b098f24c9,a40cc25c-6c89-4643-85ce-08d327d6b2e2,3d11ce9e-82aa-4971-abab-fb363802e9aa,J1,,,False,Completed,Routine,Fire Protection,2024-08-22 03:38:39.000000,2025-07-04 03:38:39.000000,Electrical PM due for ATS-1 transfer test; indicators include transfer time trending longer than baseline. Work scope: distribution pathway; verify downstream impacts and restore normal routing.,"Test ATS transfer sequence. verify timing and alarms, and document results. Confirm load/flow parameters stabilize within tolerance and document results.",Conducted PM actions and verified equipment condition on affected equipment. Performed functional checks and verified alarms/indications returned to normal. PM was completed and readings were recorded; equipment left in service.
