id,facility_id,system_type_key,title,year_constructed,age_years,condition_index,life_expectancy
46a2215b-3f4f-4f94-9676-8af3e48f2b59,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,14,Electric,1959,67,81.28,40
3d6b4dca-2af5-4f6e-9f9b-b68a6180d236,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,16,Protection,1998,28,55.22,10
d663f825-bb88-41c4-98ac-69867b4ce79f,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,18,Improvements,1997,29,69.61,10
8ef6590d-e45a-40d1-8836-b73636e4d503,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,19,Utilities,1959,67,55.52,30
a1b43b99-1f10-4874-a5ca-50272ec6841b,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,20,Distribution,2015,11,51.76,30
de1d2e94-7e9a-4aa2-b064-bc461e13d8fb,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,21,Other Construction,2004,22,70.2,30
d7757c7e-2ab2-4959-95fb-d8d39876e30b,6388d565-58e1-46e5-bdd8-e08dd3cbb66c,22,Special construction2,2001,25,52.65,30
38c9f3da-2dee-4a8e-9e64-32e0fa28ede9,768ad13c-be0d-410c-b0e8-1c998af68165,1,Foundation,1958,68,99.64,60
3e32033d-0e4c-4a41-b130-970d933709dd,768ad13c-be0d-410c-b0e8-1c998af68165,3,Superstructure,1978,48,71.29,50
77265c07-3a90-413a-8bc1-60a693206b26,768ad13c-be0d-410c-b0e8-1c998af68165,4,Exterior Structure,1994,32,58.54,40
d4dc76a0-35c6-4963-a438-a291df6bc346,768ad13c-be0d-410c-b0e8-1c998af68165,5,Roofing,1988,38,77.36,20
49f07931-bebb-4d9e-b6ce-4a4969bd81f4,768ad13c-be0d-410c-b0e8-1c998af68165,6,Interior Construction,2025,1,82.6,30
7273b084-5fa7-4f19-86e3-52ee2f416b4b,768ad13c-be0d-410c-b0e8-1c998af68165,7,Stairs,1998,28,67.43,40
e265afae-bbc5-42cc-8913-627e656224c3,768ad13c-be0d-410c-b0e8-1c998af68165,8,Interior Finishes,1987,39,52.24,20
f0b1d341-1236-4be0-b3ea-d3144ded78ea,768ad13c-be0d-410c-b0e8-1c998af68165,9,Conveying,1993,33,78.11,10
3504f442-3d0a-4bd3-b641-71cef2b4ba5b,768ad13c-be0d-410c-b0e8-1c998af68165,10,Plumbing,1959,67,64.19,30
5564550c-8e4a-4bb0-bfb8-d982dfb59af6,768ad13c-be0d-410c-b0e8-1c998af68165,11,Art,1971,55,70.98,10
49404ba6-6d39-464a-a7ce-1c5194964daf,768ad13c-be0d-410c-b0e8-1c998af68165,12,HVAC,1990,36,78.57,40
2b59c071-dc48-4b23-be28-b07b1c72c959,768ad13c-be0d-410c-b0e8-1c998af68165,13,Fire Protection,2008,18,61.88,30
59c5d77e-3ae6-4510-a426-f0644673508d,768ad13c-be0d-410c-b0e8-1c998af68165,14,Electric,2010,16,83.98,40
797ef720-44d2-4dd4-a9a6-14c7766e98f1,768ad13c-be0d-410c-b0e8-1c998af68165,15,Furnishing,2024,2,77.76,20
572ae93a-3773-4e2b-b752-6a5eb67b906a,768ad13c-be0d-410c-b0e8-1c998af68165,16,Protection,2008,18,69.92,10
b7bf6cad-762f-462c-995d-7b2b252797bf,768ad13c-be0d-410c-b0e8-1c998af68165,17,Special construction,2008,18,82.23,10
7edd565c-68d5-4a76-a499-18000564bb2d,768ad13c-be0d-410c-b0e8-1c998af68165,18,Improvements,1999,27,76.97,10
1aa489c7-6ba5-4c3b-9f7c-54bd636ea248,768ad13c-be0d-410c-b0e8-1c998af68165,19,Utilities,1992,34,80.52,30
76b9d0f2-469e-4877-84b3-11b73ac35fd5,768ad13c-be0d-410c-b0e8-1c998af68165,20,Distribution,1979,47,68.38,30
fdae1571-b16d-4567-9338-b2bcd6b2b4f9,768ad13c-be0d-410c-b0e8-1c998af68165,21,Other Construction,2025,1,54.97,30
344965d2-4e22-46f3-8c35-9a896bffee50,768ad13c-be0d-410c-b0e8-1c998af68165,22,Special construction2,1959,67,77.23,30
2bf4f823-8c60-43d7-8c95-0079a93942e3,a40cc25c-6c89-4643-85ce-08d327d6b2e2,1,Foundation,1993,33,50.27,60
fc1a11ea-d80a-4c28-973d-f9d48cc79bec,a40cc25c-6c89-4643-85ce-08d327d6b2e2,2,Basement,2009,17,66.66,60
0ce3de75-3f47-4178-8102-aea870cb0312,a40cc25c-6c89-4643-85ce-08d327d6b2e2,3,Superstructure,1996,30,71.81,50
e895725e-33b9-4af4-9414-ea2119e5341f,a40cc25c-6c89-4643-85ce-08d327d6b2e2,4,Exterior Structure,1994,32,69.59,40
cb2669cd-4d55-4538-a214-6c9839d2f5c3,a40cc25c-6c89-4643-85ce-08d327d6b2e2,5,Roofing,1990,36,70.87,20
09346289-725f-4957-92e2-6c63e1f88451,a40cc25c-6c89-4643-85ce-08d327d6b2e2,6,Interior Construction,2014,12,61.01,30
6be0d933-f95e-4627-823b-b93c4163fc24,a40cc25c-6c89-4643-85ce-08d327d6b2e2,7,Stairs,2010,16,62.66,40
8ccb5ddb-deb9-44d3-8e90-8e3d8ca4d4ba,a40cc25c-6c89-4643-85ce-08d327d6b2e2,8,Interior Finishes,2001,25,50.94,20
c9710458-6cd8-4585-9c44-ed8f4d1dc432,a40cc25c-6c89-4643-85ce-08d327d6b2e2,9,Conveying,2005,21,44.68,10
cc5508ee-4f8d-4b98-a2ff-78ce00a0a666,a40cc25c-6c89-4643-85ce-08d327d6b2e2,10,Plumbing,1998,28,55.77,30
b8954b63-7fb7-4e51-81ea-a7ece8475281,a40cc25c-6c89-4643-85ce-08d327d6b2e2,12,HVAC,1983,43,94.79,40
18cd8133-1257-4da3-9b65-0f92cf113774,a40cc25c-6c89-4643-85ce-08d327d6b2e2,13,Fire Protection,2006,20,68.26,30
72663124-3078-4a59-901d-01067a487a9a,a40cc25c-6c89-4643-85ce-08d327d6b2e2,14,Electric,1989,37,60.04,40
2ed082f1-05cb-4330-b4ce-16cebc756a7c,a40cc25c-6c89-4643-85ce-08d327d6b2e2,15,Furnishing,1995,31,52.43,20
3047738d-49f6-4940-ba20-d18e431e3bbd,a40cc25c-6c89-4643-85ce-08d327d6b2e2,16,Protection,1967,59,53.8,10
a669160b-c60d-4381-be29-30de40a61a32,a40cc25c-6c89-4643-85ce-08d327d6b2e2,18,Improvements,2022,4,72.2,10
44fdad9a-e5e0-4845-8856-167ea7afac92,a40cc25c-6c89-4643-85ce-08d327d6b2e2,19,Utilities,1948,78,59.83,30
3d11ce9e-82aa-4971-abab-fb363802e9aa,a40cc25c-6c89-4643-85ce-08d327d6b2e2,20,Distribution,2024,2,61.71,30
78c0e994-3dea-450b-b9bd-4a2964950915,a40cc25c-6c89-4643-85ce-08d327d6b2e2,21,Other Construction,2009,17,97.03,30
0d4cfc16-2f99-4d85-a903-33dadb810fe1,a40cc25c-6c89-4643-85ce-08d327d6b2e2,22,Special construction2,2006,20,71.34,30
c8518195-4863-49b8-85e0-7516b9084fd8,fee50098-ac08-43e3-ac34-57826f204b8f,1,Foundation,1985,41,64.27,60
33bd62a9-7d50-4726-a4e6-afd9fe4bb93d,fee50098-ac08-43e3-ac34-57826f204b8f,2,Basement,1962,64,85.85,60
0671a677-0709-457a-bd31-703fe99bff5b,fee50098-ac08-43e3-ac34-57826f204b8f,3,Superstructure,2004,22,80.37,50
edccaa02-16b6-43f3-ac75-a3e80f596433,fee50098-ac08-43e3-ac34-57826f204b8f,4,Exterior Structure,2004,22,79.36,40
0f9fdcb7-92d6-40ba-8970-e86121b8cb33,fee50098-ac08-43e3-ac34-57826f204b8f,5,Roofing,1988,38,57.63,20
3ea51fc0-2ef4-4f2c-9b55-316e592d3488,fee50098-ac08-43e3-ac34-57826f204b8f,6,Interior Construction,1990,36,57.11,30
78f4919c-037c-4fb1-9885-026ff573b45b,fee50098-ac08-43e3-ac34-57826f204b8f,7,Stairs,1989,37,75.9,40
f573c00d-8ffe-4218-aad2-ac36a7842560,fee50098-ac08-43e3-ac34-57826f204b8f,8,Interior Finishes,2002,24,53.8,20
c83dff95-82ce-44d5-b7d0-08157aae2b52,fee50098-ac08-43e3-ac34-57826f204b8f,9,Conveying,1995,31,83.22,10
6e416ed9-4430-4212-bc53-c77ad2f9b5db,fee50098-ac08-43e3-ac34-57826f204b8f,10,Plumbing,2025,1,50.11,30
09b0294c-d4bc-44d7-9f26-16e1bf79575d,fee50098-ac08-43e3-ac34-57826f204b8f,12,HVAC,1977,49,80.15,40
4b2ab35e-0193-4cc4-b7e5-88d7941544c0,fee50098-ac08-43e3-ac34-57826f204b8f,13,Fire Protection,1994,32,9.09,30
9b30c08b-f4bc-416c-8650-34ce542b228d,fee50098-ac08-43e3-ac34-57826f204b8f,14,Electric,2022,4,80.74,40
3577727b-c6a4-4cc2-9742-a15b92f299d9,fee50098-ac08-43e3-ac34-57826f204b8f,15,Furnishing,1997,29,74.1,20
2856060c-7ed4-4be1-a636-ebdfb87c8055,fee50098-ac08-43e3-ac34-57826f204b8f,16,Protection,1994,32,67.6,10
2121cf8e-429d-4cc8-b36e-5db1a31c7001,fee50098-ac08-43e3-ac34-57826f204b8f,17,Special construction,1980,46,66.83,10
ae15e60a-89ea-4b68-b119-9811373214c8,fee50098-ac08-43e3-ac34-57826f204b8f,18,Improvements,2025,1,80.94,10
cf43225d-05eb-4265-8c32-edd4f374bfb9,fee50098-ac08-43e3-ac34-57826f204b8f,19,Utilities,2021,5,82.75,30
663aed0a-c6ba-43ae-8344-939044a08934,fee50098-ac08-43e3-ac34-57826f204b8f,20,Distribution,1964,62,84.84,30
8c871e73-fd32-4912-b9f0-6bc921605294,fee50098-ac08-43e3-ac34-57826f204b8f,21,Other Construction,2005,21,78.02,30
648c8191-5d95-4667-b1ec-885aaa7fa5b3,fee50098-ac08-43e3-ac34-57826f204b8f,22,Special construction2,1997,29,61.73,30
6cf908e9-2109-4a41-a178-8bbf61677f39,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,1,Foundation,1994,32,57.43,60
6ec8b986-ea28-4413-b678-b6609fe9bad2,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,2,Basement,1995,31,77.91,60
350efa2b-7a70-449b-a1fa-60ea0c25edf4,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,3,Superstructure,1998,28,61.58,50
3b748e03-b9c6-404a-884e-95389fd4e6da,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,4,Exterior Structure,2015,11,75.67,40
91a60f88-c090-4edb-af0e-0f904be64d64,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,5,Roofing,1997,29,96.06,20
7075bfbd-568d-4276-9ae0-ab30c4237085,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,6,Interior Construction,1993,33,76.41,30
2da26168-b244-4a35-a80b-4f3c37be5d78,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,7,Stairs,1958,68,57.66,40
3390aaa1-3f87-4367-afa8-930f02b50187,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,8,Interior Finishes,1951,75,91.76,20
a7a4d852-a407-49b0-8c98-aa2468ea1e01,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,9,Conveying,2000,26,56.08,10
629cae95-7023-4c05-bd37-a31a52e7ae8f,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,10,Plumbing,1991,35,70.79,30
06219535-8cb3-43bf-8461-131158e7d7e9,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,12,HVAC,1989,37,52.9,40
aa9590eb-871c-48c1-b3d8-56f3358bbb32,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,13,Fire Protection,1997,29,65.49,30
28c08461-fe4d-46e5-bf5e-af02eeca3261,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,14,Electric,2018,8,67.76,40
38571b3d-8a9e-45ba-9f4d-bf29b7e14d24,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,15,Furnishing,1969,57,76.19,20
000cb404-f393-4206-90ac-bcb790e3863d,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,16,Protection,2003,23,64.69,10
3b637e8e-fbd9-4482-bde8-ef13bf75b10a,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,17,Special construction,2010,16,60.24,10
c02df9df-915e-46bc-97a3-747f84727e83,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,18,Improvements,1992,34,51.85,10
3ea44207-adec-4735-8ba6-bd8fa7b34075,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,19,Utilities,1998,28,75.72,30
050381ce-0305-4155-adc6-37974246c5a6,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,20,Distribution,2003,23,60.12,30
840d045e-b934-4d2b-8631-00067dcfe5ed,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,21,Other Construction,2004,22,51.7,30
d35b6a4e-080d-493c-81c2-713492f6a45f,ddba3b40-f89d-4cb3-bc1b-c8e5100e6143,22,Special construction2,1987,39,50.15,30
fb83f38a-f2b5-4063-aff5-d38f821dcae5,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,1,Foundation,2014,12,61.29,60
3270bd61-7230-46c8-953a-7cccf3c1c705,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,3,Superstructure,2012,14,74.83,50
91a6e1e9-a121-400a-93de-b830bf4a5983,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,4,Exterior Structure,1991,35,58.59,40
8ae7284f-8ade-455a-b932-caaa6e541141,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,5,Roofing,1949,77,78.83,20
6846d889-4019-4c1c-91e0-884b79314080,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,6,Interior Construction,2007,19,72.89,30
952d8861-2712-4116-84c6-faa145a07847,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,8,Interior Finishes,2013,13,78.37,20
a02dd11f-8dc7-4923-8f90-c0a0921dc05c,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,9,Conveying,1979,47,53.65,10
2f4cd7d8-39d8-49d5-94d2-22a6e089fcda,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,10,Plumbing,2010,16,53.23,30
342646c8-7512-4920-90e7-b78d113ef361,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,13,Fire Protection,1964,62,77.07,30
dc0a5316-2abc-4def-8f59-4a40717c549f,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,14,Electric,1975,51,53.26,40
ac562f9b-2100-4dab-8528-3f881c2c87b8,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,16,Protection,2003,23,66.91,10
5359d8b0-b2ce-4911-a814-bc901fa77911,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,18,Improvements,1975,51,64.24,10
9c13559b-35ae-44d1-ac5b-bdef8ed24a8a,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,20,Distribution,1973,53,72.47,30
a5a41086-274c-4afa-a347-d4b609b5e750,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,21,Other Construction,1966,60,57.18,30
8b5598f2-08d5-4412-9d4a-6879f6feedf1,c5a2ea55-29cf-4e36-8d06-d5346b2f2840,22,Special construction2,1951,75,56.03,30
2f2d92a4-db59-4e22-a20a-cc6ff931aa20,75a6ad6a-e3f0-4248-ae10-a32cfed10439,1,Foundation,2019,7,79.58,60
54d9d9d9-affd-4688-9be7-468ea11871cc,75a6ad6a-e3f0-4248-ae10-a32cfed10439,2,Basement,2019,7,65.1,60
84684d36-4524-4cbe-a675-a7a08f003316,75a6ad6a-e3f0-4248-ae10-a32cfed10439,3,Superstructure,1977,49,66.72,50
35edead7-7025-4f7a-b7d3-f6448c17c0e3,75a6ad6a-e3f0-4248-ae10-a32cfed10439,4,Exterior Structure,2024,2,69.94,40
047512ff-4d55-4701-8dae-01a1d3bb6c90,75a6ad6a-e3f0-4248-ae10-a32cfed10439,5,Roofing,2012,14,78.78,20
14adf7bd-f0da-4143-a9b1-425048af3f45,75a6ad6a-e3f0-4248-ae10-a32cfed10439,6,Interior Construction,2021,5,60.87,30
2e1b25e6-a3d7-48b4-bbe5-1c5305c2ef06,75a6ad6a-e3f0-4248-ae10-a32cfed10439,7,Stairs,1947,79,77.57,40
9951753c-4268-4ce6-a110-e21ec149f3df,75a6ad6a-e3f0-4248-ae10-a32cfed10439,8,Interior Finishes,1975,51,68.78,20
abfb0b6f-cd6a-4996-91bb-4ed6e1278314,75a6ad6a-e3f0-4248-ae10-a32cfed10439,9,Conveying,1998,28,81.69,10
d195814f-8fd6-478c-b72f-4634f43b5203,75a6ad6a-e3f0-4248-ae10-a32cfed10439,10,Plumbing,1998,28,68.53,30
1a328e66-40c2-42c6-8950-8ae2136aaf1d,75a6ad6a-e3f0-4248-ae10-a32cfed10439,12,HVAC,1992,34,50.09,40
c0ead9fa-ee7a-4948-9189-8d9a126454ee,75a6ad6a-e3f0-4248-ae10-a32cfed10439,13,Fire Protection,2026,0,23.89,30
7dd54f3f-941e-4a30-b1fa-1e8809349b1c,75a6ad6a-e3f0-4248-ae10-a32cfed10439,14,Electric,1999,27,66.12,40
a9f2e1e4-fe92-4022-9b64-25a9e4803d62,75a6ad6a-e3f0-4248-ae10-a32cfed10439,15,Furnishing,1951,75,62.34,20
ff44fb43-f548-48ec-ace0-486a91c81232,75a6ad6a-e3f0-4248-ae10-a32cfed10439,16,Protection,1972,54,66.93,10
b16af7fd-dca3-45b5-aac0-c7dd3e8152b5,75a6ad6a-e3f0-4248-ae10-a32cfed10439,17,Special construction,1996,30,79.3,10
4a64da98-4a14-4006-8b7b-4e556368dd44,75a6ad6a-e3f0-4248-ae10-a32cfed10439,18,Improvements,2025,1,98.02,10
23f36711-ec6b-4bdc-bf12-33206e28d1f7,75a6ad6a-e3f0-4248-ae10-a32cfed10439,19,Utilities,2016,10,72.76,30
56744a79-ad98-4b8c-87c0-1bc0029fac22,75a6ad6a-e3f0-4248-ae10-a32cfed10439,20,Distribution,1987,39,64.18,30
5873fb56-35c9-4307-96f9-b3fa97c9733c,75a6ad6a-e3f0-4248-ae10-a32cfed10439,21,Other Construction,2015,11,77.99,30
d7e086fd-c679-4b78-9ccf-09b92dbbfc3d,75a6ad6a-e3f0-4248-ae10-a32cfed10439,22,Special construction2,2002,24,72.97,30
9de121aa-1d2d-4cb6-a270-acf2e9065a4a,9fffe633-fa7b-4036-83ae-ee5c911d254c,1,Foundation,2001,25,78.06,60
8b45eecc-37c9-4922-95f4-7186364d20ec,9fffe633-fa7b-4036-83ae-ee5c911d254c,2,Basement,2011,15,60.35,60
22760709-0a43-4e55-94a5-db41db7759a3,9fffe633-fa7b-4036-83ae-ee5c911d254c,3,Superstructure,1966,60,67.17,50
cde33416-d78a-4b0c-aacd-27e691027848,9fffe633-fa7b-4036-83ae-ee5c911d254c,4,Exterior Structure,1995,31,70.61,40
4ca867fe-6814-42ec-b2d8-f96983ca8fbe,9fffe633-fa7b-4036-83ae-ee5c911d254c,5,Roofing,1994,32,50.24,20
aa9fcf61-7dc5-4d8e-a4c4-10da1446332c,9fffe633-fa7b-4036-83ae-ee5c911d254c,6,Interior Construction,1989,37,65.71,30
689be1c7-928b-4fc3-90fd-0c2fd6d2e16d,9fffe633-fa7b-4036-83ae-ee5c911d254c,7,Stairs,1992,34,75.77,40
601ceb14-d03b-46bf-b980-026664ba3f8e,9fffe633-fa7b-4036-83ae-ee5c911d254c,8,Interior Finishes,2024,2,34.28,20
e181973d-5d62-4a7b-a63b-9dc444de6719,9fffe633-fa7b-4036-83ae-ee5c911d254c,9,Conveying,1983,43,80.23,10
e085a859-4832-4f56-821b-6353aa5495ae,9fffe633-fa7b-4036-83ae-ee5c911d254c,10,Plumbing,2016,10,77.21,30
f702a183-0424-488b-a4a1-690b281a24e1,9fffe633-fa7b-4036-83ae-ee5c911d254c,12,HVAC,1965,61,83.44,40
e1185a48-3237-450d-bfcd-68c20c35e78d,9fffe633-fa7b-4036-83ae-ee5c911d254c,13,Fire Protection,1968,58,60.77,30
00a3f1a9-4708-40ae-89b1-45babf32062a,9fffe633-fa7b-4036-83ae-ee5c911d254c,14,Electric,2021,5,56.65,40
5498440a-cddf-4a39-922a-8c8ef8778dd8,9fffe633-fa7b-4036-83ae-ee5c911d254c,15,Furnishing,1956,70,54.37,20
fe2d4312-0126-432d-aec9-1b6b054e0205,9fffe633-fa7b-4036-83ae-ee5c911d254c,16,Protection,1969,57,68.27,10
4d341fa5-d8d9-4c60-83f2-e918ca606767,9fffe633-fa7b-4036-83ae-ee5c911d254c,17,Special construction,2009,17,81.28,10
e964bce4-e323-4fe7-b2bd-65f514d9690d,9fffe633-fa7b-4036-83ae-ee5c911d254c,18,Improvements,1993,33,41.33,10
755d99c1-6a25-451e-8d51-c38b7666fece,9fffe633-fa7b-4036-83ae-ee5c911d254c,19,Utilities,2021,5,63.74,30
cbf30704-8184-47fa-91ec-4702f760796c,9fffe633-fa7b-4036-83ae-ee5c911d254c,20,Distribution,2018,8,96.99,30
67f74893-66b1-4a91-b7d1-058c5eca8d6b,9fffe633-fa7b-4036-83ae-ee5c911d254c,21,Other Construction,1997,29,48.13,30
ca82b133-7ca0-4a7e-8eb0-a8b69db62692,9fffe633-fa7b-4036-83ae-ee5c911d254c,22,Special construction2,1973,53,70.29,30
ca2708fc-626f-47b1-9133-945a0abed914,2164262f-d3a5-4e94-8682-fa2779ad4e99,1,Foundation,1995,31,55.45,60
3ef5cec8-c735-4f5f-a4ec-7aaf8174d751,2164262f-d3a5-4e94-8682-fa2779ad4e99,2,Basement,1965,61,1.82,60
a66e509e-b10a-44ba-8eef-dddc7976f74c,2164262f-d3a5-4e94-8682-fa2779ad4e99,3,Superstructure,1988,38,59.19,50
29816a23-3dac-4a14-a1b0-a8280678e09f,2164262f-d3a5-4e94-8682-fa2779ad4e99,4,Exterior Structure,2002,24,68.45,40
9b3aae01-94ef-48df-bbbb-563a8bf742c2,2164262f-d3a5-4e94-8682-fa2779ad4e99,5,Roofing,2002,24,76.57,20
fed9bf94-7ecd-4a0a-9131-e0202b71748b,2164262f-d3a5-4e94-8682-fa2779ad4e99,6,Interior Construction,1969,57,60.49,30
c8ef3d23-ca0d-4be4-91ab-b6e83f60da7d,2164262f-d3a5-4e94-8682-fa2779ad4e99,7,Stairs,2012,14,76.46,40
e8e0b1ba-ebcb-4dc4-bfc1-5b92feb4c751,2164262f-d3a5-4e94-8682-fa2779ad4e99,8,Interior Finishes,2026,0,84.26,20
ff0d5497-361e-415e-ac28-461f05a22b5b,2164262f-d3a5-4e94-8682-fa2779ad4e99,9,Conveying,1975,51,54.17,10
0d5d0837-55a8-4dd8-aa24-2e997f3c7f9e,2164262f-d3a5-4e94-8682-fa2779ad4e99,10,Plumbing,2003,23,24.14,30
f1d59e21-4326-454a-b82b-533c5b076cbc,2164262f-d3a5-4e94-8682-fa2779ad4e99,12,HVAC,2012,14,66.77,40
f793246b-e54c-40b5-9575-b1103c0010f5,2164262f-d3a5-4e94-8682-fa2779ad4e99,13,Fire Protection,1990,36,69.21,30
aecc6da4-281c-4992-b6ed-3fd62df7d758,2164262f-d3a5-4e94-8682-fa2779ad4e99,14,Electric,1960,66,52.25,40
9eaded3f-4460-45e6-9c3f-5a397558b90e,2164262f-d3a5-4e94-8682-fa2779ad4e99,15,Furnishing,1990,36,66.6,20
ff5a3ff0-6f6f-4619-9866-75eff9c94dbb,2164262f-d3a5-4e94-8682-fa2779ad4e99,16,Protection,1978,48,77.13,10
03836830-8315-43c3-86ab-65a3514658a6,2164262f-d3a5-4e94-8682-fa2779ad4e99,18,Improvements,1958,68,62.69,10
efa2d619-4e7a-4ca4-b56d-b798253b8b75,2164262f-d3a5-4e94-8682-fa2779ad4e99,19,Utilities,1964,62,70.7,30
4a8fbb81-63b3-4e21-b00f-a54b1a26fad2,2164262f-d3a5-4e94-8682-fa2779ad4e99,20,Distribution,1988,38,82.67,30
65e75568-70c1-4f2c-9345-353cce776fa4,2164262f-d3a5-4e94-8682-fa2779ad4e99,21,Other Construction,2024,2,84.22,30
55d220fd-8d45-4efb-bdf1-7374e1471c9e,2164262f-d3a5-4e94-8682-fa2779ad4e99,22,Special construction2,1991,35,65.01,30
08b00356-15df-406c-beb2-e5a4a1eaf727,8badbd50-39f1-4222-a9d7-a3d029ff39f0,1,Foundation,1950,76,69.77,60
36f35ff6-0cb1-43b3-ac94-eeccc6265b08,8badbd50-39f1-4222-a9d7-a3d029ff39f0,2,Basement,2008,18,71.52,60
210bda36-9b4a-4d58-ba40-2142ad23699f,8badbd50-39f1-4222-a9d7-a3d029ff39f0,3,Superstructure,2013,13,66.44,50
aead7cbf-541f-478e-a115-da1d8e52fc5c,8badbd50-39f1-4222-a9d7-a3d029ff39f0,4,Exterior Structure,1965,61,60.8,40
f0849cad-d9e9-4882-8c56-157c4616f4aa,8badbd50-39f1-4222-a9d7-a3d029ff39f0,5,Roofing,1964,62,73.57,20
8778c961-8da3-4d8d-89f6-28acfa961eb3,8badbd50-39f1-4222-a9d7-a3d029ff39f0,6,Interior Construction,1948,78,59.97,30
d7c7ec09-239f-4c9f-834a-d7c17ed50d57,8badbd50-39f1-4222-a9d7-a3d029ff39f0,7,Stairs,2010,16,59.56,40
b86a3388-9ca2-4b49-b1e0-541c2448a840,8badbd50-39f1-4222-a9d7-a3d029ff39f0,8,Interior Finishes,2014,12,53.69,20
80ab60e8-229d-4e8e-923d-b01712897d7d,8badbd50-39f1-4222-a9d7-a3d029ff39f0,9,Conveying,1983,43,99.95,10
6046e50d-0033-4b47-843d-258841fce9a3,8badbd50-39f1-4222-a9d7-a3d029ff39f0,10,Plumbing,2023,3,67.07,30
9362bcc0-0e4a-4dfd-a3ec-e8d092cb1b2b,8badbd50-39f1-4222-a9d7-a3d029ff39f0,12,HVAC,2015,11,58.99,40
d0b2b4fb-7f5a-4f0c-82ed-dc2862a6c72e,8badbd50-39f1-4222-a9d7-a3d029ff39f0,13,Fire Protection,2018,8,77.18,30
c809bb5e-79ed-4b86-8b5d-11938c443a3c,8badbd50-39f1-4222-a9d7-a3d029ff39f0,14,Electric,2016,10,12.46,40
3c1d4856-e785-4fd0-ae89-480d34c175f9,8badbd50-39f1-4222-a9d7-a3d029ff39f0,15,Furnishing,2005,21,73.05,20
cc92cd68-faa4-44cb-b20e-59470cb94daf,8badbd50-39f1-4222-a9d7-a3d029ff39f0,16,Protection,1990,36,81.45,10
60ac78d6-6d40-4c5f-be33-5db7f27ee15f,8badbd50-39f1-4222-a9d7-a3d029ff39f0,18,Improvements,1992,34,12.87,10
4f945f5f-681b-4b3e-ad4b-79a7d8c1c363,8badbd50-39f1-4222-a9d7-a3d029ff39f0,19,Utilities,2011,15,66.86,30
ee750298-dda0-46bc-b3ed-6c4447321042,8badbd50-39f1-4222-a9d7-a3d029ff39f0,20,Distribution,1979,47,93.71,30
0da5be1f-0472-4e9e-8134-e839257c93c1,8badbd50-39f1-4222-a9d7-a3d029ff39f0,21,Other Construction,1977,49,68.5,30
a92033ac-40b7-43e5-af68-e0c7206d8fcc,8badbd50-39f1-4222-a9d7-a3d029ff39f0,22,Special construction2,1975,51,53.45,30
0fe154f9-900b-461e-8f27-218e4ad17e4e,4234d96e-ea8c-49d5-b5d8-4302259b09dc,1,Foundation,2016,10,41.15,60
0869e6f6-9444-4343-9f0b-41b0de239f79,4234d96e-ea8c-49d5-b5d8-4302259b09dc,2,Basement,1987,39,64.41,60
4cfabdad-f7a6-49e5-9afb-1d1eb0afd26a,4234d96e-ea8c-49d5-b5d8-4302259b09dc,3,Superstructure,1991,35,4.34,50
666884bb-a69a-42b5-9e0e-8f475e0c1ec0,4234d96e-ea8c-49d5-b5d8-4302259b09dc,4,Exterior Structure,2000,26,81.66,40
